name,h,w,crack_px,crack_px_frac,mean_crack_width,skel_len,n_components,blur,brightness,contrast,phash,source,sid,material,tier,role,h_raw,w_raw,crack_px_raw
crackseg9k__DeepCrack_IMG33-7,400,400,7816,0.04885,11.337169647216797,767.0,8.0,533.7707621400001,137.92060625,28.3608017849013,e1939e916b26968e,crackseg9k,DeepCrack_IMG33-7,concrete,A,positive,400,400,7816
crackseg9k__DeepCrack_IMG33-8,400,400,8206,0.0512875,11.305639266967773,786.0,3.0,573.9607435530859,135.26090625,29.2871265947807,9885c6e1391fc6e3,crackseg9k,DeepCrack_IMG33-8,concrete,A,positive,400,400,8206
crackseg9k__DeepCrack_IMG36-1,400,400,1050,0.0065625,2.7742156982421875,374.0,3.0,16.88202211,85.99911875,10.623748419150298,d6de963c30b8f089,crackseg9k,DeepCrack_IMG36-1,concrete,A,positive,400,400,1050
crackseg9k__DeepCrack_IMG36-3,400,400,1676,0.010475,4.122186660766602,390.0,1.0,16.67624744,115.05078125,14.253662336910063,d2ea932d7ec0a10f,crackseg9k,DeepCrack_IMG36-3,concrete,A,positive,400,400,1676
crackseg9k__DeepCrack_IMG39-1,400,400,2149,0.01343125,3.4869978427886963,564.0,13.0,214.76605154652344,218.3406125,16.833623217383824,c42df953873c7aa0,crackseg9k,DeepCrack_IMG39-1,concrete,A,positive,400,400,2149
crackseg9k__DeepCrack_IMG39-2,400,400,1984,0.0124,3.793076276779175,513.0,9.0,210.32802527808593,223.84679375,15.68150810971193,b1c59c7792e31ec0,crackseg9k,DeepCrack_IMG39-2,concrete,A,positive,400,400,1984
crackseg9k__DeepCrack_IMG49,400,400,4480,0.028,6.148519992828369,685.0,2.0,576.188775769375,190.1177375,27.911085842028676,c4f3c60eb3e00c3f,crackseg9k,DeepCrack_IMG49,concrete,A,positive,400,400,4480
crackseg9k__DeepCrack_IMG5,400,400,1173,0.00733125,3.04481840133667,369.0,6.0,69.24241436621094,136.1039125,23.224634597606563,d0ef8c30c39cb38e,crackseg9k,DeepCrack_IMG5,concrete,A,positive,400,400,1173
crackseg9k__DeepCrack_IMG56,400,400,4538,0.0283625,10.042976379394531,399.0,1.0,62.04096223734376,127.712575,31.28757120438362,c0cc3f3b0acc0f1f,crackseg9k,DeepCrack_IMG56,concrete,A,positive,400,400,4538
crackseg9k__DeepCrack_IMG6-1,400,400,6190,0.0386875,9.71293830871582,578.0,4.0,22.56338110464844,131.80115,50.6282968919309,82537eb84e95256e,crackseg9k,DeepCrack_IMG6-1,concrete,A,positive,400,400,6190
crackseg9k__DeepCrack_IMG6-2,400,400,3344,0.0209,6.720423698425293,434.0,7.0,23.716131184335936,143.71069375,55.847718804295944,8d7f867c7086fc40,crackseg9k,DeepCrack_IMG6-2,concrete,A,positive,400,400,3344
crackseg9k__DeepCrack_IMG74,400,400,1587,0.00991875,2.5319151878356934,621.0,8.0,20.142055819335933,110.76595625,24.72422076169613,8e8e0e87c7c3e0e9,crackseg9k,DeepCrack_IMG74,concrete,A,positive,400,400,1587
crackseg9k__DeepCrack_IMG88,400,400,1815,0.01134375,2.9085607528686523,644.0,10.0,114.63147069000001,146.21589375,16.193707377827693,8a1f3c0859ff21a7,crackseg9k,DeepCrack_IMG88,concrete,A,positive,400,400,1815
crackseg9k__DeepCrack_IMG_5776-1,400,400,6596,0.041225,13.830819129943848,442.0,1.0,737.5316751374608,135.99655625,29.683404991519854,e413c17afb0e0cc7,crackseg9k,DeepCrack_IMG_5776-1,concrete,A,positive,400,400,6596
crackseg9k__DeepCrack_IMG_5776-2,400,400,3186,0.0199125,7.455101490020752,396.0,1.0,659.0209351640234,143.9572875,26.71091468187384,ec360b9b1033d1db,crackseg9k,DeepCrack_IMG_5776-2,concrete,A,positive,400,400,3186
crackseg9k__DeepCrack_IMG_5778-1,400,400,4226,0.0264125,9.398390769958496,414.0,1.0,683.7023761027734,126.27711875,24.454127441975892,b713840011dcff9f,crackseg9k,DeepCrack_IMG_5778-1,concrete,A,positive,400,400,4226
crackseg9k__DeepCrack_IMG_6469-1,400,400,5542,0.0346375,8.027239799499512,688.0,10.0,247.09795595433596,145.144975,26.246063890598435,a95bed86417c98b8,crackseg9k,DeepCrack_IMG_6469-1,concrete,A,positive,400,400,5542
crackseg9k__DeepCrack_IMG_6469-3,400,400,5759,0.03599375,8.484709739685059,669.0,1.0,323.7415373085938,157.35685625,22.534971374883877,b186925468e6cfb3,crackseg9k,DeepCrack_IMG_6469-3,concrete,A,positive,400,400,5759
crackseg9k__DeepCrack_IMG_6469-4,400,400,6920,0.04325,9.697491645812988,722.0,5.0,319.25656648121094,151.0288375,26.9424614855175,f9b055854e563b34,crackseg9k,DeepCrack_IMG_6469-4,concrete,A,positive,400,400,6920
crackseg9k__DeepCrack_IMG_6469-5,400,400,6750,0.0421875,9.526361465454102,688.0,1.0,345.47467466402344,147.3662625,27.21711849702488,99a8d5cee49e9906,crackseg9k,DeepCrack_IMG_6469-5,concrete,A,positive,400,400,6750
crackseg9k__DeepCrack_IMG_6469-6,400,400,5343,0.03339375,8.171757698059082,600.0,1.0,223.2502195360937,137.80764375,23.467331661760905,899fcf6673e9800a,crackseg9k,DeepCrack_IMG_6469-6,concrete,A,positive,400,400,5343
crackseg9k__DeepCrack_IMG_6469-7,400,400,4385,0.02740625,8.246879577636719,522.0,2.0,156.21202128808594,133.00726875,20.622218076998248,bc72db5cc6926918,crackseg9k,DeepCrack_IMG_6469-7,concrete,A,positive,400,400,4385
crackseg9k__DeepCrack_IMG_6472-2,400,400,2479,0.01549375,5.819791793823242,384.0,3.0,65.04085565464844,112.4471625,36.5809312784488,c219fbc085cf2c79,crackseg9k,DeepCrack_IMG_6472-2,concrete,A,positive,400,400,2479
crackseg9k__DeepCrack_IMG_6472-3,400,400,2214,0.0138375,5.377469539642334,389.0,4.0,105.28223600464845,145.41585625,38.9895398771175,876377474a4c9d58,crackseg9k,DeepCrack_IMG_6472-3,concrete,A,positive,400,400,2214
crackseg9k__DeepCrack_IMG_6472-4,400,400,3201,0.02000625,6.738175868988037,438.0,1.0,128.7403152999609,159.472975,31.53336220813402,bc1c4eb95c678b42,crackseg9k,DeepCrack_IMG_6472-4,concrete,A,positive,400,400,3201
crackseg9k__DeepCrack_IMG_6472-5,400,400,3330,0.0208125,7.38528299331665,422.0,1.0,177.57930889000002,161.58051875,35.456718922242345,f96742ca95791709,crackseg9k,DeepCrack_IMG_6472-5,concrete,A,positive,400,400,3330
crackseg9k__DeepCrack_IMG_6472-6,400,400,2181,0.01363125,5.387266159057617,384.0,6.0,136.787361644375,130.90266875,38.6394577521188,fac4919e1d9591a3,crackseg9k,DeepCrack_IMG_6472-6,concrete,A,positive,400,400,2181
crackseg9k__DeepCrack_IMG_6472-7,400,400,2866,0.0179125,6.190634727478027,419.0,4.0,96.57540636839846,136.89021875,30.136067126072508,a4653d2f3d13a8ca,crackseg9k,DeepCrack_IMG_6472-7,concrete,A,positive,400,400,2866
crackseg9k__DeepCrack_IMG_6472-8,400,400,2997,0.01873125,6.413357734680176,458.0,4.0,84.51133734,138.0625,26.54110244036596,9c828f0d0fb98bec,crackseg9k,DeepCrack_IMG_6472-8,concrete,A,positive,400,400,2997
crackseg9k__DeepCrack_IMG_6514-1,400,400,5968,0.0373,6.107628345489502,931.0,13.0,195.06178889746093,97.807975,23.495964044903005,f38c8cb0a9a3a9b9,crackseg9k,DeepCrack_IMG_6514-1,concrete,A,positive,400,400,5968
crackseg9k__DeepCrack_IMG_6514-2,400,400,6605,0.04128125,6.733403205871582,1001.0,8.0,200.72257731933593,91.8270625,19.46499338867326,f1cb67190693ce92,crackseg9k,DeepCrack_IMG_6514-2,concrete,A,positive,400,400,6605
crackseg9k__DeepCrack_IMG_6516-2,400,400,5470,0.0341875,6.75900411605835,813.0,8.0,264.2306209218359,96.01263125,30.481382173410765,ece4aea2a6a4a6b2,crackseg9k,DeepCrack_IMG_6516-2,concrete,A,positive,400,400,5470
crackseg9k__DeepCrack_IMG_6516-3,400,400,6025,0.03765625,4.948614597320557,1266.0,25.0,276.0092449233984,95.64293125,18.54516063984816,bfce6ce3096c2470,crackseg9k,DeepCrack_IMG_6516-3,concrete,A,positive,400,400,6025
crackseg9k__DeepCrack_IMG_6516-4,400,400,6132,0.038325,5.873640537261963,1060.0,23.0,252.20372621558593,85.73730625,19.669125507853952,b3b1866399994cf8,crackseg9k,DeepCrack_IMG_6516-4,concrete,A,positive,400,400,6132
crackseg9k__DeepCrack_IMG_6522-3,400,400,5053,0.03158125,5.73397970199585,879.0,22.0,123.45595320933595,84.55046875,15.770095209137876,e63bb34cf28c1994,crackseg9k,DeepCrack_IMG_6522-3,concrete,A,positive,400,400,5053
crackseg9k__DeepCrack_IMG_6526-1,400,400,3040,0.019,5.353566646575928,537.0,11.0,29.72314558734375,154.88383125,12.265404032135406,d7a684a3765a8aa5,crackseg9k,DeepCrack_IMG_6526-1,concrete,A,positive,400,400,3040
crackseg9k__DeepCrack_IMG_6526-2,400,400,3266,0.0204125,5.241412162780762,608.0,13.0,46.465319937500006,152.25649375,14.71647647048066,d4a9fec04485d17d,crackseg9k,DeepCrack_IMG_6526-2,concrete,A,positive,400,400,3266
crackseg9k__DeepCrack_IMG_6526-3,400,400,1852,0.011575,4.614236354827881,351.0,13.0,56.77506864027344,148.7340125,14.721127696268509,f488877f24c1e93c,crackseg9k,DeepCrack_IMG_6526-3,concrete,A,positive,400,400,1852
crackseg9k__DeepCrack_IMG_6526-4,400,400,3562,0.0222625,4.842661380767822,670.0,17.0,44.65726393746093,154.060525,17.764747724760266,9c9d71608d671ce5,crackseg9k,DeepCrack_IMG_6526-4,concrete,A,positive,400,400,3562
crackseg9k__DeepCrack_IMG_6528-1,400,400,2867,0.01791875,5.290246963500977,536.0,6.0,480.93168425589846,147.94014375,25.39148574777254,f39d000171df869f,crackseg9k,DeepCrack_IMG_6528-1,concrete,A,positive,400,400,2867
crackseg9k__DeepCrack_IMG_6528-3,400,400,1284,0.008025,3.582502841949463,336.0,9.0,592.4365614733983,128.07154375,26.626860268192264,e6f7a181e8d6d034,crackseg9k,DeepCrack_IMG_6528-3,concrete,A,positive,400,400,1284
crackseg9k__DeepCrack_IMG_6533-3,400,400,3580,0.022375,6.084840297698975,571.0,9.0,69.71495925589844,138.72494375,27.21327112475338,b7b3498632b37a18,crackseg9k,DeepCrack_IMG_6533-3,concrete,A,positive,400,400,3580
crackseg9k__DeepCrack_IMG_6536-1,400,400,3175,0.01984375,7.050830841064453,373.0,11.0,34.04349916734374,154.24124375,32.18072299845182,a5c5cd778630b698,crackseg9k,DeepCrack_IMG_6536-1,concrete,A,positive,400,400,3175
crackseg9k__DeepCrack_IMG_6536-2,400,400,4388,0.027425,8.229226112365723,507.0,6.0,39.37093728609375,155.98136875,33.423034671114515,e496d4b45fca1d41,crackseg9k,DeepCrack_IMG_6536-2,concrete,A,positive,400,400,4388
crackseg9k__DeepCrack_IMG_6536-3,400,400,3711,0.02319375,7.4935622215271,438.0,9.0,40.74942472437501,151.25071875,35.36009963728041,b1269a2195f97a5a,crackseg9k,DeepCrack_IMG_6536-3,concrete,A,positive,400,400,3711
crackseg9k__DeepCrack_IMG_6536-4,400,400,3246,0.0202875,7.35038423538208,415.0,2.0,41.31761548746094,142.7371375,27.920042143701963,b3ee78469ece8604,crackseg9k,DeepCrack_IMG_6536-4,concrete,A,positive,400,400,3246
crackseg9k__DeepCrack_IMG_6536-5,400,400,4605,0.02878125,7.32112979888916,577.0,4.0,35.10596939058593,116.323225,26.913812450104036,b9e62e9c89b026cd,crackseg9k,DeepCrack_IMG_6536-5,concrete,A,positive,400,400,4605
crackseg9k__DeepCrack_IMG_6536-6,400,400,2979,0.01861875,6.46016788482666,401.0,10.0,37.27737621558594,132.706625,28.66574708793362,e00fb6703efcc342,crackseg9k,DeepCrack_IMG_6536-6,concrete,A,positive,400,400,2979
crackseg9k__DeepCrack_IMG_6536-7,400,400,2232,0.01395,4.356317520141602,456.0,14.0,249.7293590399999,154.3596625,32.214414753120906,e3b21cba0c9d7817,crackseg9k,DeepCrack_IMG_6536-7,concrete,A,positive,400,400,2232
crackseg9k__DeepCrack_IMG_6537-2,400,400,3862,0.0241375,7.146671772003174,509.0,5.0,77.70468478746093,136.841125,33.71083833479042,f9f18cb813cc1176,crackseg9k,DeepCrack_IMG_6537-2,concrete,A,positive,400,400,3862
crackseg9k__DeepCrack_IMG_6537-3,400,400,3462,0.0216375,6.598396301269531,461.0,5.0,72.29718141246096,125.8801875,28.765847718515854,bfde61783cd44844,crackseg9k,DeepCrack_IMG_6537-3,concrete,A,positive,400,400,3462
crackseg9k__DeepCrack_IMG_6537-4,400,400,4702,0.0293875,8.76526165008545,472.0,5.0,58.51557296937499,115.10860625,26.63156488891445,fce1c3b89c972261,crackseg9k,DeepCrack_IMG_6537-4,concrete,A,positive,400,400,4702
crackseg9k__DeepCrack_IMG_6537-5,400,400,4441,0.02775625,6.995349407196045,568.0,9.0,45.61310350683594,113.90030625,27.34876217319919,fb639c1c99581cd1,crackseg9k,DeepCrack_IMG_6537-5,concrete,A,positive,400,400,4441
crackseg9k__DeepCrack_IMG_6538-1,400,400,1109,0.00693125,2.4800493717193604,489.0,29.0,257.97908681937497,146.2847375,15.78456760751126,dca8d44b65b21acb,crackseg9k,DeepCrack_IMG_6538-1,concrete,A,positive,400,400,1109
crackseg9k__DeepCrack_IMG_6538-3,400,400,1115,0.00696875,3.0963330268859863,349.0,14.0,176.44436037464848,124.21101875,14.53602859577362,edc0dc9c5ce5a498,crackseg9k,DeepCrack_IMG_6538-3,concrete,A,positive,400,400,1115
crackseg9k__DeepCrack_IMG_6542-1,400,400,4568,0.02855,6.73643684387207,615.0,2.0,306.817619924375,167.3476375,21.558239391670966,ba9f4ee393c86412,crackseg9k,DeepCrack_IMG_6542-1,concrete,A,positive,400,400,4568
crackseg9k__DeepCrack_IMG_6542-2,400,400,4785,0.02990625,6.245367527008057,665.0,1.0,162.74551183984377,168.39416875,17.473508512789394,fb199ecfa7831120,crackseg9k,DeepCrack_IMG_6542-2,concrete,A,positive,400,400,4785
crackseg9k__DeepCrack_IMG_6542-3,400,400,2577,0.01610625,5.49920654296875,417.0,1.0,81.25962812152345,170.6268625,12.840229491955888,e6931d5c24f83d0e,crackseg9k,DeepCrack_IMG_6542-3,concrete,A,positive,400,400,2577
crackseg9k__DeepCrack_IMG_6542-4,400,400,6816,0.0426,12.690497398376465,492.0,1.0,284.2155124648438,161.021775,26.456693876018882,b4188c26991c77fb,crackseg9k,DeepCrack_IMG_6542-4,concrete,A,positive,400,400,6816
crackseg9k__DeepCrack_IMG_6542-5,400,400,3165,0.01978125,5.897732257843018,483.0,3.0,652.0117650605858,164.9626875,19.16823368955376,f13119c493f98eca,crackseg9k,DeepCrack_IMG_6542-5,concrete,A,positive,400,400,3165
crackseg9k__DeepCrack_IMG_6542-7,400,400,2301,0.01438125,4.082851886749268,496.0,1.0,658.6238258152736,169.63213125,16.802421070571153,b99f4e37310882f9,crackseg9k,DeepCrack_IMG_6542-7,concrete,A,positive,400,400,2301
crackseg9k__DeepCrack_IMG_6544-1,400,400,7755,0.04846875,13.808123588562012,527.0,2.0,395.23268621402343,147.95144375,27.52509284345079,e6369bad163b04e4,crackseg9k,DeepCrack_IMG_6544-1,concrete,A,positive,400,400,7755
crackseg9k__DeepCrack_IMG_6544-2,400,400,13829,0.08643125,20.692960739135742,643.0,1.0,546.3100811905858,139.7233,29.439428486470316,fa3c1ecfe4331908,crackseg9k,DeepCrack_IMG_6544-2,concrete,A,positive,400,400,13829
crackseg9k__DeepCrack_IMG_6544-3,400,400,14075,0.08796875,24.306974411010742,659.0,1.0,327.8161492246484,134.74394375,30.07682212180728,b81ce3e31c0ec367,crackseg9k,DeepCrack_IMG_6544-3,concrete,A,positive,400,400,14075
crackseg9k__DeepCrack_IMG_6544-4,400,400,25934,0.1620875,32.79234313964844,1031.0,1.0,477.56105765277346,138.29234375,34.34798143824228,e619989e666e829b,crackseg9k,DeepCrack_IMG_6544-4,concrete,A,positive,400,400,25934
crackseg9k__GAPS384_test_0005_1_1,400,400,1929,0.01205625,4.24910306930542,414.0,4.0,261.9621935849609,107.665775,19.39040242360573,80566d9f524a6f74,crackseg9k,GAPS384_test_0005_1_1,asphalt,A,positive,400,400,1929
crackseg9k__GAPS384_test_0005_541_1,400,400,3720,0.02325,7.997493267059326,397.0,2.0,713.0550939387109,139.15895,21.962620742923647,893559364b759b07,crackseg9k,GAPS384_test_0005_541_1,asphalt,A,positive,400,400,3720
crackseg9k__GAPS384_test_0006_1_641,400,400,3036,0.018975,6.368587017059326,405.0,3.0,147.26754761859374,100.857525,17.335972740933084,82a14ae09bcd57f9,crackseg9k,GAPS384_test_0006_1_641,asphalt,A,positive,400,400,3036
crackseg9k__GAPS384_test_0016_1_641,400,400,2230,0.0139375,8.877628326416016,200.0,2.0,149.97672025,93.33271875,17.09844925668402,80a593b77aaa6996,crackseg9k,GAPS384_test_0016_1_641,asphalt,A,positive,400,400,2230
crackseg9k__GAPS384_test_0028_541_1,400,400,2895,0.01809375,9.464641571044922,297.0,3.0,414.1214476577734,103.65374375,23.567170499644963,87785e4741b24d97,crackseg9k,GAPS384_test_0028_541_1,asphalt,A,positive,400,400,2895
crackseg9k__GAPS384_test_0033_541_1,400,400,4434,0.0277125,10.591570854187012,398.0,2.0,540.5002378624608,122.24819375,21.542306192988274,bb2e527116570937,crackseg9k,GAPS384_test_0033_541_1,asphalt,A,positive,400,400,4434
crackseg9k__GAPS384_test_0033_541_641,400,400,4661,0.02913125,11.443793296813965,398.0,1.0,377.53046624964844,118.25901875,19.24143226314373,b98b88e156aef990,crackseg9k,GAPS384_test_0033_541_641,asphalt,A,positive,400,400,4661
crackseg9k__GAPS384_test_0034_541_1,400,400,1250,0.0078125,9.813580513000488,108.0,1.0,482.56262276214846,124.9926375,20.47529385121478,8d7d514754f66c05,crackseg9k,GAPS384_test_0034_541_1,asphalt,A,positive,400,400,1250
crackseg9k__GAPS384_test_0034_541_641,400,400,5415,0.03384375,13.204160690307617,389.0,2.0,376.486974994375,126.15740625,19.77254926716484,999265b89ab4594f,crackseg9k,GAPS384_test_0034_541_641,asphalt,A,positive,400,400,5415
crackseg9k__GAPS384_test_0039_541_1,400,400,3088,0.0193,12.166552543640137,251.0,1.0,371.8199905937109,113.07591875,18.384454848958626,b17e544351a55cd6,crackseg9k,GAPS384_test_0039_541_1,asphalt,A,positive,400,400,3088
crackseg9k__GAPS384_test_0040_541_641,400,400,5249,0.03280625,12.493070602416992,397.0,2.0,288.1273394485937,113.42745,17.09189863641544,9c92f8ff45a6182a,crackseg9k,GAPS384_test_0040_541_641,asphalt,A,positive,400,400,5249
crackseg9k__GAPS384_test_0041_541_1,400,400,3343,0.02089375,8.499150276184082,376.0,3.0,353.236110174375,112.57425625,18.912947906377152,9d6d577244176e0c,crackseg9k,GAPS384_test_0041_541_1,asphalt,A,positive,400,400,3343
crackseg9k__GAPS384_test_0041_541_641,400,400,2071,0.01294375,13.348750114440918,142.0,1.0,257.3130292935938,112.2764875,16.897282833708612,979e56e46982a4ad,crackseg9k,GAPS384_test_0041_541_641,asphalt,A,positive,400,400,2071
crackseg9k__GAPS384_test_0042_1_1,400,400,1458,0.0091125,6.100307941436768,232.0,2.0,98.0614613975,76.816,13.987858360020665,88596efb2755438a,crackseg9k,GAPS384_test_0042_1_1,asphalt,A,positive,400,400,1458
crackseg9k__GAPS384_test_0042_541_641,400,400,4063,0.02539375,9.407448768615723,418.0,1.0,247.70191218359378,111.770075,16.404444809086804,8f9d6a86f87950c2,crackseg9k,GAPS384_test_0042_541_641,asphalt,A,positive,400,400,4063
crackseg9k__GAPS384_test_0058_541_1,400,400,2435,0.01521875,6.797563076019287,313.0,4.0,860.6741295898438,122.59379375,27.669517799059328,a323e3c3c3c3c3c3,crackseg9k,GAPS384_test_0058_541_1,asphalt,A,positive,400,400,2435
crackseg9k__GAPS384_test_0192_541_1,400,400,2129,0.01330625,4.611210823059082,442.0,3.0,785.8648139074609,109.71618125,23.589698295382,9a3d4767541d509e,crackseg9k,GAPS384_test_0192_541_1,asphalt,A,positive,400,400,2129
crackseg9k__GAPS384_test_0192_541_641,400,400,1215,0.00759375,4.457825183868408,259.0,5.0,589.8531618402734,110.5274875,23.748140599578395,d6da61aaaa553552,crackseg9k,GAPS384_test_0192_541_641,asphalt,A,positive,400,400,1215
crackseg9k__GAPS384_test_0193_541_641,400,400,1865,0.01165625,5.321493148803711,336.0,1.0,630.6427882568358,111.25863125,24.527152375001126,928659a267dc32eb,crackseg9k,GAPS384_test_0193_541_641,asphalt,A,positive,400,400,1865
crackseg9k__GAPS384_test_0203_541_641,400,400,5139,0.03211875,8.872811317443848,509.0,3.0,275.3060862343751,150.1883375,18.615518163244708,c0e86ca510b773db,crackseg9k,GAPS384_test_0203_541_641,asphalt,A,positive,400,400,5139
crackseg9k__GAPS384_test_0251_1_1,400,400,1169,0.00730625,2.847362518310547,419.0,10.0,219.57853997183597,107.70053125,21.555202961646486,80777d7c598546a9,crackseg9k,GAPS384_test_0251_1_1,asphalt,A,positive,400,400,1169
crackseg9k__GAPS384_test_0251_541_1,400,400,882,0.0055125,2.3127145767211914,408.0,11.0,308.1018937124609,113.86898125,19.23564342144937,d5232e2321e7dcc6,crackseg9k,GAPS384_test_0251_541_1,asphalt,A,positive,400,400,882
crackseg9k__GAPS384_test_0252_1_641,400,400,2003,0.01251875,4.35627555847168,425.0,3.0,122.04931830484375,99.0817375,18.42598658094306,82988cb6d5dc6973,crackseg9k,GAPS384_test_0252_1_641,asphalt,A,positive,400,400,2003
crackseg9k__GAPS384_test_0252_541_641,400,400,2010,0.0125625,4.088523864746094,450.0,5.0,207.81232575683592,110.0718625,17.119388446468925,d5e7838e61e218ab,crackseg9k,GAPS384_test_0252_541_641,asphalt,A,positive,400,400,2010
crackseg9k__GAPS384_test_0274_1_1,400,400,1606,0.0100375,3.9334378242492676,401.0,2.0,219.36906114859377,89.11818125,19.796229488014845,854b6c364d4b363e,crackseg9k,GAPS384_test_0274_1_1,asphalt,A,positive,400,400,1606
crackseg9k__GAPS384_test_0275_1_641,400,400,2513,0.01570625,5.904125213623047,410.0,2.0,122.32297465484375,88.6450375,16.47050930067415,80a49ef0d93bca5e,crackseg9k,GAPS384_test_0275_1_641,asphalt,A,positive,400,400,2513
crackseg9k__GAPS384_test_0275_541_641,400,400,2366,0.0147875,5.399611473083496,435.0,4.0,168.0829303085937,92.71761875,15.547870982216454,e5edd4d0cd9e5202,crackseg9k,GAPS384_test_0275_541_641,asphalt,A,positive,400,400,2366
crackseg9k__GAPS384_test_0278_1_641,400,400,1258,0.0078625,4.210459232330322,299.0,3.0,133.0159430999609,105.38885625,18.946732160634877,80847efd9dd7222a,crackseg9k,GAPS384_test_0278_1_641,asphalt,A,positive,400,400,1258
crackseg9k__GAPS384_test_0363_1_1,400,400,1650,0.0103125,2.3936941623687744,772.0,20.0,212.02620777750002,96.64526875,16.88690312017788,80326b6c3f3b9e8a,crackseg9k,GAPS384_test_0363_1_1,asphalt,A,positive,400,400,1650
crackseg9k__GAPS384_test_0363_541_1,400,400,1992,0.01245,2.8210654258728027,775.0,4.0,327.3066270215234,102.237675,17.171592765214736,e9c623088e375aed,crackseg9k,GAPS384_test_0363_541_1,asphalt,A,positive,400,400,1992
crackseg9k__GAPS384_train_0178_1_1,400,400,2351,0.01469375,4.218547821044922,467.0,3.0,111.74194360464841,65.70365,12.17617711671032,8257cb65739954ca,crackseg9k,GAPS384_train_0178_1_1,asphalt,A,positive,400,400,2351
